operator,workload,parameters,flagos_time_ms,baseline_time_ms,speedup,flagos_gflops,baseline_gflops
top_k_per_row_decode,qwen3.8-2.4t-a95b_decode_num_tokens8,"num_experts=512, topk=10, num_tokens=8",0.0251,0.0138,0.5498,0.65,1.18
top_k_per_row_decode,qwen3.8-2.4t-a95b_decode_num_tokens32,"num_experts=512, topk=10, num_tokens=32",0.0249,0.0139,0.5582,2.63,4.73
top_k_per_row_decode,qwen3.8-2.4t-a95b_decode_num_tokens64,"num_experts=512, topk=10, num_tokens=64",0.0248,0.0138,0.5565,5.29,9.52
top_k_per_row_decode,qwen3.8-2.4t-a95b_mixed_num_tokens128,"num_experts=512, topk=10, num_tokens=128",0.0250,0.0139,0.5560,10.50,18.90
top_k_per_row_decode,qwen3.8-2.4t-a95b_mixed_num_tokens256,"num_experts=512, topk=10, num_tokens=256",0.0253,0.0146,0.5771,20.75,35.88
top_k_per_row_decode,qwen3.8-2.4t-a95b_prefill_num_tokens512,"num_experts=512, topk=10, num_tokens=512",0.0267,0.0172,0.6442,39.32,60.79
top_k_per_row_decode,qwen3.8-2.4t-a95b_prefill_num_tokens1024,"num_experts=512, topk=10, num_tokens=1024",0.0323,0.0239,0.7399,64.83,87.78
top_k_per_row_decode,qwen3.8-2.4t-a95b_prefill_num_tokens2048,"num_experts=512, topk=10, num_tokens=2048",0.0444,0.0372,0.8378,94.53,112.66
top_k_per_row_decode,qwen3.8-2.4t-a95b_prefill_num_tokens4096,"num_experts=512, topk=10, num_tokens=4096",0.0678,0.0646,0.9528,123.65,129.82
top_k_per_row_prefill,deepseek_v3.2_decode_num_tokens1,"num_experts=256, topk=8, num_tokens=1",0.0264,0.0136,0.5152,0.04,0.08
top_k_per_row_prefill,deepseek_v3.2_decode_num_tokens8,"num_experts=256, topk=8, num_tokens=8",0.0252,0.0138,0.5476,0.32,0.59
top_k_per_row_prefill,deepseek_v3.2_decode_num_tokens32,"num_experts=256, topk=8, num_tokens=32",0.0252,0.0139,0.5516,1.30,2.36
top_k_per_row_prefill,deepseek_v3.2_decode_num_tokens64,"num_experts=256, topk=8, num_tokens=64",0.0248,0.0139,0.5605,2.65,4.72
top_k_per_row_prefill,deepseek_v3.2_mixed_num_tokens128,"num_experts=256, topk=8, num_tokens=128",0.0249,0.0139,0.5582,5.26,9.42
top_k_per_row_prefill,deepseek_v3.2_mixed_num_tokens256,"num_experts=256, topk=8, num_tokens=256",0.0256,0.0148,0.5781,10.23,17.67
top_k_per_row_prefill,deepseek_v3.2_prefill_num_tokens512,"num_experts=256, topk=8, num_tokens=512",0.0278,0.0179,0.6439,18.84,29.34
top_k_per_row_prefill,deepseek_v3.2_prefill_num_tokens1024,"num_experts=256, topk=8, num_tokens=1024",0.0339,0.0249,0.7345,30.98,42.07
top_k_per_row_prefill,deepseek_v3.2_prefill_num_tokens2048,"num_experts=256, topk=8, num_tokens=2048",0.0472,0.0390,0.8263,44.43,53.71
top_k_per_row_prefill,deepseek_v3.2_prefill_num_tokens4096,"num_experts=256, topk=8, num_tokens=4096",0.0740,0.0682,0.9216,56.64,61.54
top_k_per_row_prefill,deepseek_v4_flash_decode_num_tokens1,"num_experts=256, topk=6, num_tokens=1",0.0252,0.0131,0.5198,0.04,0.08
top_k_per_row_prefill,deepseek_v4_flash_decode_num_tokens8,"num_experts=256, topk=6, num_tokens=8",0.0251,0.0136,0.5418,0.33,0.60
top_k_per_row_prefill,deepseek_v4_flash_decode_num_tokens32,"num_experts=256, topk=6, num_tokens=32",0.0249,0.0137,0.5502,1.31,2.40
top_k_per_row_prefill,deepseek_v4_flash_decode_num_tokens64,"num_experts=256, topk=6, num_tokens=64",0.0250,0.0136,0.5440,2.63,4.82
top_k_per_row_prefill,deepseek_v4_flash_mixed_num_tokens128,"num_experts=256, topk=6, num_tokens=128",0.0253,0.0137,0.5415,5.19,9.54
top_k_per_row_prefill,deepseek_v4_flash_mixed_num_tokens256,"num_experts=256, topk=6, num_tokens=256",0.0255,0.0145,0.5686,10.29,18.14
top_k_per_row_prefill,deepseek_v4_flash_prefill_num_tokens512,"num_experts=256, topk=6, num_tokens=512",0.0273,0.0173,0.6337,19.19,30.27
top_k_per_row_prefill,deepseek_v4_flash_prefill_num_tokens1024,"num_experts=256, topk=6, num_tokens=1024",0.0332,0.0239,0.7199,31.59,43.90
top_k_per_row_prefill,deepseek_v4_flash_prefill_num_tokens2048,"num_experts=256, topk=6, num_tokens=2048",0.0462,0.0375,0.8117,45.38,55.92
top_k_per_row_prefill,deepseek_v4_flash_prefill_num_tokens4096,"num_experts=256, topk=6, num_tokens=4096",0.0720,0.0651,0.9042,58.27,64.39
top_k_per_row_prefill,deepseek_v4_pro_decode_num_tokens1,"num_experts=384, topk=6, num_tokens=1",0.0255,0.0131,0.5137,0.06,0.12
top_k_per_row_prefill,deepseek_v4_pro_decode_num_tokens8,"num_experts=384, topk=6, num_tokens=8",0.0248,0.0134,0.5403,0.49,0.91
top_k_per_row_prefill,deepseek_v4_pro_decode_num_tokens32,"num_experts=384, topk=6, num_tokens=32",0.0250,0.0138,0.5520,1.97,3.57
top_k_per_row_prefill,deepseek_v4_pro_decode_num_tokens64,"num_experts=384, topk=6, num_tokens=64",0.0247,0.0136,0.5506,3.97,7.25
top_k_per_row_prefill,deepseek_v4_pro_mixed_num_tokens128,"num_experts=384, topk=6, num_tokens=128",0.0247,0.0136,0.5506,7.97,14.43
top_k_per_row_prefill,deepseek_v4_pro_mixed_num_tokens256,"num_experts=384, topk=6, num_tokens=256",0.0256,0.0145,0.5664,15.39,27.08
top_k_per_row_prefill,deepseek_v4_pro_prefill_num_tokens512,"num_experts=384, topk=6, num_tokens=512",0.0267,0.0168,0.6292,29.42,46.77
top_k_per_row_prefill,deepseek_v4_pro_prefill_num_tokens1024,"num_experts=384, topk=6, num_tokens=1024",0.0322,0.0231,0.7174,48.92,67.99
top_k_per_row_prefill,deepseek_v4_pro_prefill_num_tokens2048,"num_experts=384, topk=6, num_tokens=2048",0.0451,0.0359,0.7960,69.77,87.69
top_k_per_row_prefill,deepseek_v4_pro_prefill_num_tokens4096,"num_experts=384, topk=6, num_tokens=4096",0.0694,0.0619,0.8919,90.67,101.60
top_k_per_row_prefill,glm_4.7_flash_decode_num_tokens1,"num_experts=64, topk=4, num_tokens=1",0.0256,0.0136,0.5312,0.01,0.02
top_k_per_row_prefill,glm_4.7_flash_decode_num_tokens8,"num_experts=64, topk=4, num_tokens=8",0.0250,0.0137,0.5480,0.08,0.15
top_k_per_row_prefill,glm_4.7_flash_decode_num_tokens32,"num_experts=64, topk=4, num_tokens=32",0.0253,0.0136,0.5375,0.32,0.60
top_k_per_row_prefill,glm_4.7_flash_decode_num_tokens64,"num_experts=64, topk=4, num_tokens=64",0.0248,0.0136,0.5484,0.66,1.21
top_k_per_row_prefill,glm_4.7_flash_mixed_num_tokens128,"num_experts=64, topk=4, num_tokens=128",0.0250,0.0137,0.5480,1.31,2.39
top_k_per_row_prefill,glm_4.7_flash_mixed_num_tokens256,"num_experts=64, topk=4, num_tokens=256",0.0252,0.0146,0.5794,2.60,4.47
top_k_per_row_prefill,glm_4.7_flash_prefill_num_tokens512,"num_experts=64, topk=4, num_tokens=512",0.0269,0.0180,0.6691,4.87,7.30
top_k_per_row_prefill,glm_4.7_flash_prefill_num_tokens1024,"num_experts=64, topk=4, num_tokens=1024",0.0336,0.0248,0.7381,7.81,10.57
top_k_per_row_prefill,glm_4.7_flash_prefill_num_tokens2048,"num_experts=64, topk=4, num_tokens=2048",0.0455,0.0392,0.8615,11.52,13.38
top_k_per_row_prefill,glm_4.7_flash_prefill_num_tokens4096,"num_experts=64, topk=4, num_tokens=4096",0.0700,0.0686,0.9800,14.98,15.29
top_k_per_row_prefill,kimi_k2.6_decode_num_tokens1,"num_experts=384, topk=8, num_tokens=1",0.0248,0.0132,0.5323,0.06,0.12
top_k_per_row_prefill,kimi_k2.6_decode_num_tokens8,"num_experts=384, topk=8, num_tokens=8",0.0251,0.0137,0.5458,0.49,0.90
top_k_per_row_prefill,kimi_k2.6_decode_num_tokens32,"num_experts=384, topk=8, num_tokens=32",0.0251,0.0136,0.5418,1.96,3.61
top_k_per_row_prefill,kimi_k2.6_decode_num_tokens64,"num_experts=384, topk=8, num_tokens=64",0.0249,0.0136,0.5462,3.94,7.20
top_k_per_row_prefill,kimi_k2.6_mixed_num_tokens128,"num_experts=384, topk=8, num_tokens=128",0.0250,0.0138,0.5520,7.87,14.26
top_k_per_row_prefill,kimi_k2.6_mixed_num_tokens256,"num_experts=384, topk=8, num_tokens=256",0.0253,0.0147,0.5810,15.55,26.81
top_k_per_row_prefill,kimi_k2.6_prefill_num_tokens512,"num_experts=384, topk=8, num_tokens=512",0.0270,0.0173,0.6407,29.10,45.37
top_k_per_row_prefill,kimi_k2.6_prefill_num_tokens1024,"num_experts=384, topk=8, num_tokens=1024",0.0331,0.0238,0.7190,47.49,66.21
top_k_per_row_prefill,kimi_k2.6_prefill_num_tokens2048,"num_experts=384, topk=8, num_tokens=2048",0.0460,0.0371,0.8065,68.36,84.70
top_k_per_row_prefill,kimi_k2.6_prefill_num_tokens4096,"num_experts=384, topk=8, num_tokens=4096",0.0715,0.0646,0.9035,87.98,97.46
top_k_per_row_prefill,kimi_k3_decode_num_tokens1,"num_experts=896, topk=16, num_tokens=1",0.0260,0.0134,0.5154,0.14,0.27
top_k_per_row_prefill,kimi_k3_decode_num_tokens8,"num_experts=896, topk=16, num_tokens=8",0.0253,0.0137,0.5415,1.13,2.09
top_k_per_row_prefill,kimi_k3_decode_num_tokens32,"num_experts=896, topk=16, num_tokens=32",0.0250,0.0137,0.5480,4.59,8.38
top_k_per_row_prefill,kimi_k3_decode_num_tokens64,"num_experts=896, topk=16, num_tokens=64",0.0247,0.0137,0.5547,9.30,16.71
top_k_per_row_prefill,kimi_k3_mixed_num_tokens128,"num_experts=896, topk=16, num_tokens=128",0.0256,0.0137,0.5352,17.95,33.48
top_k_per_row_prefill,kimi_k3_mixed_num_tokens256,"num_experts=896, topk=16, num_tokens=256",0.0257,0.0146,0.5681,35.69,62.74
top_k_per_row_prefill,kimi_k3_prefill_num_tokens512,"num_experts=896, topk=16, num_tokens=512",0.0284,0.0172,0.6056,64.52,106.74
top_k_per_row_prefill,kimi_k3_prefill_num_tokens1024,"num_experts=896, topk=16, num_tokens=1024",0.0362,0.0238,0.6575,101.31,154.26
top_k_per_row_prefill,kimi_k3_prefill_num_tokens2048,"num_experts=896, topk=16, num_tokens=2048",0.0519,0.0378,0.7283,141.39,194.08
top_k_per_row_prefill,kimi_k3_prefill_num_tokens4096,"num_experts=896, topk=16, num_tokens=4096",0.0831,0.0659,0.7930,176.73,222.70
top_k_per_row_prefill,qwen3.8-2.4t-a95b_decode_num_tokens1,"num_experts=512, topk=10, num_tokens=1",0.0258,0.0134,0.5194,0.08,0.15
top_k_per_row_prefill,qwen3.8-2.4t-a95b_decode_num_tokens8,"num_experts=512, topk=10, num_tokens=8",0.0248,0.0133,0.5363,0.66,1.23
top_k_per_row_prefill,qwen3.8-2.4t-a95b_decode_num_tokens32,"num_experts=512, topk=10, num_tokens=32",0.0244,0.0136,0.5574,2.68,4.80
top_k_per_row_prefill,qwen3.8-2.4t-a95b_decode_num_tokens64,"num_experts=512, topk=10, num_tokens=64",0.0251,0.0138,0.5498,5.22,9.48
top_k_per_row_prefill,qwen3.8-2.4t-a95b_mixed_num_tokens128,"num_experts=512, topk=10, num_tokens=128",0.0247,0.0138,0.5587,10.63,19.03
top_k_per_row_prefill,qwen3.8-2.4t-a95b_mixed_num_tokens256,"num_experts=512, topk=10, num_tokens=256",0.0253,0.0147,0.5810,20.73,35.65
top_k_per_row_prefill,qwen3.8-2.4t-a95b_prefill_num_tokens512,"num_experts=512, topk=10, num_tokens=512",0.0269,0.0172,0.6394,38.93,60.96
top_k_per_row_prefill,qwen3.8-2.4t-a95b_prefill_num_tokens1024,"num_experts=512, topk=10, num_tokens=1024",0.0322,0.0239,0.7422,65.04,87.90
top_k_per_row_prefill,qwen3.8-2.4t-a95b_prefill_num_tokens2048,"num_experts=512, topk=10, num_tokens=2048",0.0447,0.0372,0.8322,93.76,112.68
top_k_per_row_prefill,qwen3.8-2.4t-a95b_prefill_num_tokens4096,"num_experts=512, topk=10, num_tokens=4096",0.0685,0.0644,0.9401,122.47,130.25
topk_softplus_sqrt,deepseek_v3.2_decode_num_tokens1,"num_experts=256, topk=8, dtype=bf16, num_tokens=1",0.0266,0.0145,0.5451,0.06,0.11
topk_softplus_sqrt,deepseek_v3.2_decode_num_tokens8,"num_experts=256, topk=8, dtype=bf16, num_tokens=8",0.0270,0.0142,0.5259,0.46,0.88
topk_softplus_sqrt,deepseek_v3.2_decode_num_tokens32,"num_experts=256, topk=8, dtype=bf16, num_tokens=32",0.0264,0.0143,0.5417,1.89,3.50
topk_softplus_sqrt,deepseek_v3.2_decode_num_tokens64,"num_experts=256, topk=8, dtype=bf16, num_tokens=64",0.0258,0.0138,0.5349,3.87,7.23
topk_softplus_sqrt,deepseek_v3.2_mixed_num_tokens128,"num_experts=256, topk=8, dtype=bf16, num_tokens=128",0.0257,0.0139,0.5409,7.78,14.42
topk_softplus_sqrt,deepseek_v3.2_mixed_num_tokens256,"num_experts=256, topk=8, dtype=bf16, num_tokens=256",0.0256,0.0140,0.5469,15.62,28.55
topk_softplus_sqrt,deepseek_v3.2_prefill_num_tokens512,"num_experts=256, topk=8, dtype=bf16, num_tokens=512",0.0261,0.0139,0.5326,30.64,57.50
topk_softplus_sqrt,deepseek_v3.2_prefill_num_tokens1024,"num_experts=256, topk=8, dtype=bf16, num_tokens=1024",0.0254,0.0147,0.5787,62.85,108.36
topk_softplus_sqrt,deepseek_v3.2_prefill_num_tokens2048,"num_experts=256, topk=8, dtype=bf16, num_tokens=2048",0.0260,0.0174,0.6692,122.99,183.49
topk_softplus_sqrt,deepseek_v3.2_prefill_num_tokens4096,"num_experts=256, topk=8, dtype=bf16, num_tokens=4096",0.0290,0.0235,0.8103,220.60,271.42
topk_softplus_sqrt,deepseek_v4_flash_decode_num_tokens1,"num_experts=256, topk=6, dtype=bf16, num_tokens=1",0.0258,0.0138,0.5349,0.06,0.11
topk_softplus_sqrt,deepseek_v4_flash_decode_num_tokens8,"num_experts=256, topk=6, dtype=bf16, num_tokens=8",0.0264,0.0140,0.5303,0.47,0.89
topk_softplus_sqrt,deepseek_v4_flash_decode_num_tokens32,"num_experts=256, topk=6, dtype=bf16, num_tokens=32",0.0262,0.0138,0.5267,1.90,3.61
topk_softplus_sqrt,deepseek_v4_flash_decode_num_tokens64,"num_experts=256, topk=6, dtype=bf16, num_tokens=64",0.0257,0.0139,0.5409,3.87,7.16
topk_softplus_sqrt,deepseek_v4_flash_mixed_num_tokens128,"num_experts=256, topk=6, dtype=bf16, num_tokens=128",0.0253,0.0139,0.5494,7.87,14.27
topk_softplus_sqrt,deepseek_v4_flash_mixed_num_tokens256,"num_experts=256, topk=6, dtype=bf16, num_tokens=256",0.0255,0.0141,0.5529,15.60,28.25
topk_softplus_sqrt,deepseek_v4_flash_prefill_num_tokens512,"num_experts=256, topk=6, dtype=bf16, num_tokens=512",0.0253,0.0139,0.5494,31.40,57.17
topk_softplus_sqrt,deepseek_v4_flash_prefill_num_tokens1024,"num_experts=256, topk=6, dtype=bf16, num_tokens=1024",0.0256,0.0142,0.5547,62.24,111.90
topk_softplus_sqrt,deepseek_v4_flash_prefill_num_tokens2048,"num_experts=256, topk=6, dtype=bf16, num_tokens=2048",0.0260,0.0157,0.6038,122.29,202.90
topk_softplus_sqrt,deepseek_v4_flash_prefill_num_tokens4096,"num_experts=256, topk=6, dtype=bf16, num_tokens=4096",0.0276,0.0207,0.7500,231.03,308.12
topk_softplus_sqrt,deepseek_v4_pro_decode_num_tokens1,"num_experts=384, topk=6, dtype=bf16, num_tokens=1",0.0266,0.0139,0.5226,0.09,0.17
topk_softplus_sqrt,deepseek_v4_pro_decode_num_tokens8,"num_experts=384, topk=6, dtype=bf16, num_tokens=8",0.0264,0.0140,0.5303,0.70,1.33
topk_softplus_sqrt,deepseek_v4_pro_decode_num_tokens32,"num_experts=384, topk=6, dtype=bf16, num_tokens=32",0.0264,0.0139,0.5265,2.81,5.36
topk_softplus_sqrt,deepseek_v4_pro_decode_num_tokens64,"num_experts=384, topk=6, dtype=bf16, num_tokens=64",0.0260,0.0139,0.5346,5.71,10.71
topk_softplus_sqrt,deepseek_v4_pro_mixed_num_tokens128,"num_experts=384, topk=6, dtype=bf16, num_tokens=128",0.0341,0.0139,0.4076,8.72,21.32
topk_softplus_sqrt,deepseek_v4_pro_mixed_num_tokens256,"num_experts=384, topk=6, dtype=bf16, num_tokens=256",0.0255,0.0141,0.5529,23.34,42.31
topk_softplus_sqrt,deepseek_v4_pro_prefill_num_tokens512,"num_experts=384, topk=6, dtype=bf16, num_tokens=512",0.0257,0.0139,0.5409,46.26,85.36
topk_softplus_sqrt,deepseek_v4_pro_prefill_num_tokens1024,"num_experts=384, topk=6, dtype=bf16, num_tokens=1024",0.0262,0.0147,0.5611,90.73,161.27
topk_softplus_sqrt,deepseek_v4_pro_prefill_num_tokens2048,"num_experts=384, topk=6, dtype=bf16, num_tokens=2048",0.0265,0.0170,0.6415,179.75,279.51
topk_softplus_sqrt,deepseek_v4_pro_prefill_num_tokens4096,"num_experts=384, topk=6, dtype=bf16, num_tokens=4096",0.0306,0.0229,0.7484,311.16,415.83
topk_softplus_sqrt,glm_4.7_flash_decode_num_tokens1,"num_experts=64, topk=4, dtype=bf16, num_tokens=1",0.0257,0.0133,0.5175,0.02,0.03
topk_softplus_sqrt,glm_4.7_flash_decode_num_tokens8,"num_experts=64, topk=4, dtype=bf16, num_tokens=8",0.0260,0.0133,0.5115,0.12,0.24
topk_softplus_sqrt,glm_4.7_flash_decode_num_tokens32,"num_experts=64, topk=4, dtype=bf16, num_tokens=32",0.0261,0.0133,0.5096,0.49,0.95
topk_softplus_sqrt,glm_4.7_flash_decode_num_tokens64,"num_experts=64, topk=4, dtype=bf16, num_tokens=64",0.0255,0.0133,0.5216,0.99,1.90
topk_softplus_sqrt,glm_4.7_flash_mixed_num_tokens128,"num_experts=64, topk=4, dtype=bf16, num_tokens=128",0.0253,0.0134,0.5296,2.00,3.79
topk_softplus_sqrt,glm_4.7_flash_mixed_num_tokens256,"num_experts=64, topk=4, dtype=bf16, num_tokens=256",0.0254,0.0135,0.5315,4.00,7.51
topk_softplus_sqrt,glm_4.7_flash_prefill_num_tokens512,"num_experts=64, topk=4, dtype=bf16, num_tokens=512",0.0254,0.0133,0.5236,7.99,15.20
topk_softplus_sqrt,glm_4.7_flash_prefill_num_tokens1024,"num_experts=64, topk=4, dtype=bf16, num_tokens=1024",0.0255,0.0134,0.5255,15.92,30.21
topk_softplus_sqrt,glm_4.7_flash_prefill_num_tokens2048,"num_experts=64, topk=4, dtype=bf16, num_tokens=2048",0.0254,0.0138,0.5433,31.92,58.58
topk_softplus_sqrt,glm_4.7_flash_prefill_num_tokens4096,"num_experts=64, topk=4, dtype=bf16, num_tokens=4096",0.0257,0.0141,0.5486,63.05,115.41
topk_softplus_sqrt,kimi_k2.6_decode_num_tokens1,"num_experts=384, topk=8, dtype=bf16, num_tokens=1",0.0264,0.0139,0.5265,0.09,0.17
topk_softplus_sqrt,kimi_k2.6_decode_num_tokens8,"num_experts=384, topk=8, dtype=bf16, num_tokens=8",0.0264,0.0139,0.5265,0.70,1.34
topk_softplus_sqrt,kimi_k2.6_decode_num_tokens32,"num_experts=384, topk=8, dtype=bf16, num_tokens=32",0.0265,0.0138,0.5208,2.81,5.39
topk_softplus_sqrt,kimi_k2.6_decode_num_tokens64,"num_experts=384, topk=8, dtype=bf16, num_tokens=64",0.0260,0.0139,0.5346,5.73,10.69
topk_softplus_sqrt,kimi_k2.6_mixed_num_tokens128,"num_experts=384, topk=8, dtype=bf16, num_tokens=128",0.0263,0.0138,0.5247,11.35,21.59
topk_softplus_sqrt,kimi_k2.6_mixed_num_tokens256,"num_experts=384, topk=8, dtype=bf16, num_tokens=256",0.0257,0.0138,0.5370,23.19,43.07
topk_softplus_sqrt,kimi_k2.6_prefill_num_tokens512,"num_experts=384, topk=8, dtype=bf16, num_tokens=512",0.0264,0.0145,0.5492,45.13,82.40
topk_softplus_sqrt,kimi_k2.6_prefill_num_tokens1024,"num_experts=384, topk=8, dtype=bf16, num_tokens=1024",0.0262,0.0153,0.5840,90.87,155.77
topk_softplus_sqrt,kimi_k2.6_prefill_num_tokens2048,"num_experts=384, topk=8, dtype=bf16, num_tokens=2048",0.0272,0.0188,0.6912,175.34,253.56
topk_softplus_sqrt,kimi_k2.6_prefill_num_tokens4096,"num_experts=384, topk=8, dtype=bf16, num_tokens=4096",0.0329,0.0263,0.7994,289.49,362.76
topk_softplus_sqrt,kimi_k3_decode_num_tokens1,"num_experts=896, topk=16, dtype=bf16, num_tokens=1",0.0270,N/A,N/A,0.20,N/A
topk_softplus_sqrt,kimi_k3_decode_num_tokens8,"num_experts=896, topk=16, dtype=bf16, num_tokens=8",0.0276,N/A,N/A,1.57,N/A
topk_softplus_sqrt,kimi_k3_decode_num_tokens32,"num_experts=896, topk=16, dtype=bf16, num_tokens=32",0.0277,N/A,N/A,6.27,N/A
topk_softplus_sqrt,kimi_k3_decode_num_tokens64,"num_experts=896, topk=16, dtype=bf16, num_tokens=64",0.0273,N/A,N/A,12.69,N/A
topk_softplus_sqrt,kimi_k3_mixed_num_tokens128,"num_experts=896, topk=16, dtype=bf16, num_tokens=128",0.0272,N/A,N/A,25.50,N/A
topk_softplus_sqrt,kimi_k3_mixed_num_tokens256,"num_experts=896, topk=16, dtype=bf16, num_tokens=256",0.0272,N/A,N/A,51.05,N/A
topk_softplus_sqrt,kimi_k3_prefill_num_tokens512,"num_experts=896, topk=16, dtype=bf16, num_tokens=512",0.0285,N/A,N/A,97.43,N/A
topk_softplus_sqrt,kimi_k3_prefill_num_tokens1024,"num_experts=896, topk=16, dtype=bf16, num_tokens=1024",0.0350,N/A,N/A,158.65,N/A
topk_softplus_sqrt,kimi_k3_prefill_num_tokens2048,"num_experts=896, topk=16, dtype=bf16, num_tokens=2048",0.0449,N/A,N/A,247.53,N/A
topk_softplus_sqrt,kimi_k3_prefill_num_tokens4096,"num_experts=896, topk=16, dtype=bf16, num_tokens=4096",0.0676,N/A,N/A,328.79,N/A
topk_softplus_sqrt,qwen3.8-2.4t-a95b_decode_num_tokens1,"num_experts=512, topk=10, dtype=bf16, num_tokens=1",0.0262,0.0147,0.5611,0.12,0.21
topk_softplus_sqrt,qwen3.8-2.4t-a95b_decode_num_tokens8,"num_experts=512, topk=10, dtype=bf16, num_tokens=8",0.0266,0.0148,0.5564,0.93,1.68
topk_softplus_sqrt,qwen3.8-2.4t-a95b_decode_num_tokens32,"num_experts=512, topk=10, dtype=bf16, num_tokens=32",0.0268,0.0148,0.5522,3.70,6.72
topk_softplus_sqrt,qwen3.8-2.4t-a95b_decode_num_tokens64,"num_experts=512, topk=10, dtype=bf16, num_tokens=64",0.0264,0.0150,0.5682,7.52,13.28
topk_softplus_sqrt,qwen3.8-2.4t-a95b_mixed_num_tokens128,"num_experts=512, topk=10, dtype=bf16, num_tokens=128",0.0263,0.0149,0.5665,15.10,26.61
topk_softplus_sqrt,qwen3.8-2.4t-a95b_mixed_num_tokens256,"num_experts=512, topk=10, dtype=bf16, num_tokens=256",0.0263,0.0152,0.5779,30.14,52.35
topk_softplus_sqrt,qwen3.8-2.4t-a95b_prefill_num_tokens512,"num_experts=512, topk=10, dtype=bf16, num_tokens=512",0.0263,0.0157,0.5970,60.36,101.18
topk_softplus_sqrt,qwen3.8-2.4t-a95b_prefill_num_tokens1024,"num_experts=512, topk=10, dtype=bf16, num_tokens=1024",0.0271,0.0184,0.6790,117.13,172.85
topk_softplus_sqrt,qwen3.8-2.4t-a95b_prefill_num_tokens2048,"num_experts=512, topk=10, dtype=bf16, num_tokens=2048",0.0302,0.0232,0.7682,210.48,273.32
topk_softplus_sqrt,qwen3.8-2.4t-a95b_prefill_num_tokens4096,"num_experts=512, topk=10, dtype=bf16, num_tokens=4096",0.0388,0.0339,0.8737,327.20,374.87
unpack_seq_triton,deepseek_v3.2_decode_num_tokens1,"index_topk=2048, dtype=bf16, num_tokens=1",0.0633,0.0600,0.9479,0.00,0.00
unpack_seq_triton,deepseek_v3.2_decode_num_tokens8,"index_topk=2048, dtype=bf16, num_tokens=8",0.0623,0.0597,0.9583,0.00,0.00
unpack_seq_triton,deepseek_v3.2_decode_num_tokens32,"index_topk=2048, dtype=bf16, num_tokens=32",0.0631,0.0596,0.9445,0.00,0.00
unpack_seq_triton,deepseek_v3.2_decode_num_tokens64,"index_topk=2048, dtype=bf16, num_tokens=64",0.0632,0.0597,0.9446,0.00,0.00
unpack_seq_triton,deepseek_v3.2_mixed_num_tokens128,"index_topk=2048, dtype=bf16, num_tokens=128",0.0625,0.0582,0.9312,0.00,0.00
unpack_seq_triton,deepseek_v3.2_mixed_num_tokens256,"index_topk=2048, dtype=bf16, num_tokens=256",0.0637,0.0582,0.9137,0.00,0.00
unpack_seq_triton,deepseek_v3.2_prefill_num_tokens512,"index_topk=2048, dtype=bf16, num_tokens=512",0.0624,0.0590,0.9455,0.00,0.00
unpack_seq_triton,deepseek_v3.2_prefill_num_tokens1024,"index_topk=2048, dtype=bf16, num_tokens=1024",0.0642,0.0586,0.9128,0.00,0.00
unpack_seq_triton,deepseek_v3.2_prefill_num_tokens2048,"index_topk=2048, dtype=bf16, num_tokens=2048",0.0620,0.0593,0.9565,0.00,0.00
unpack_seq_triton,deepseek_v3.2_prefill_num_tokens4096,"index_topk=2048, dtype=bf16, num_tokens=4096",0.0623,0.0593,0.9518,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_decode_num_tokens1,"index_topk=512, dtype=bf16, num_tokens=1",0.0622,0.0583,0.9373,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_decode_num_tokens8,"index_topk=512, dtype=bf16, num_tokens=8",0.0629,0.0596,0.9475,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_decode_num_tokens32,"index_topk=512, dtype=bf16, num_tokens=32",0.0628,0.0592,0.9427,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_decode_num_tokens64,"index_topk=512, dtype=bf16, num_tokens=64",0.0626,0.0599,0.9569,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_mixed_num_tokens128,"index_topk=512, dtype=bf16, num_tokens=128",0.0628,0.0593,0.9443,0.00,0.00
unpack_seq_triton,deepseek_v4_flash_mixed_num_tokens256,"index_topk=512, dtype=bf16, num_tokens=256",0.0623,0.0588,0.9438,0.00,0.00
